volumn	time
24	132.5
19	131.32
13	128.38
11	126.27
23	145.61
23	143.26
18	132.28
29	131.72
15	138.67
9	166.44
13	147.15
19	136.84
16	147.06
18	135.22
18	145.5
13	132
25	135.12
15	176.67
21	142.67
16	138.81
14	165.86
12	134.92
12	121.83
4	129.25
10	143.2
19	140
23	131.3
24	132.21
10	131.6
11	205.82
12	135.08
19	135.37
19	137.58
16	140
11	128.36
18	127.11
28	130.96
20	122.95
22	133.64
12	126.17
11	123.73
7	121.29
21	128.1
17	171.88
26	126.54
12	142.75
12	158.58
11	133.64
1	129
5	121.8
10	138.8
14	128.93
13	135.23
18	164.72
15	127.53
11	134.91
26	132.73
23	125.7
20	130
17	131.65
22	137.09
32	139.28
22	129.23
19	134.79
16	136
16	131.19
23	125.3
25	129.52
19	126.53
26	130.19
11	121
20	131.15
17	135.71
19	125.16
18	141.5
26	128.19
18	132.78
31	135.45
34	126.5
28	127.18
24	131.17
31	127.06
36	129.36
20	127
16	130.44
25	138.8
36	167.75
28	176
17	125.41
34	125.09
29	127.97
24	124.42
19	127.53
32	136
41	128.63
32	132.47
33	130.45
41	142.85
30	161.9
33	133.27
22	116.64
31	131.42
48	966.67
41	156.37
28	131.11
35	136.43
43	151.07
33	124.91
43	128.88
41	132.56
31	134.26
30	142.4
42	128.79
54	126.04
48	138.17
46	131.5
45	144.89
51	132.65
64	133.53
56	134
45	148.6
43	152.21
63	768.71
43	129.81
51	128.59
41	127.17
42	126.12
34	131.12
45	140.73
44	129.36
47	130.85
47	129.19
33	135
58	134.86
56	133.93
44	131.91
58	123.24
47	984.64
61	122.84
81	129.54
70	132.21
63	763.1
60	125.75
75	128.61
72	128.92
82	127.73
77	131.82
88	122.74
63	130.75
90	136.9
63	125.86
62	768.65
98	126.46
87	129.63
97	137.7
115	137.57
119	126.8
100	123.06
127	127.39
105	129.58
126	132.15
129	128.17
106	123.23
113	129.78
138	127.09
125	125.94
127	119.85
158	129.35
143	129.5
128	133.39
158	637.82
150	130.89
132	124.77
144	131.79
165	125.5
128	124.29
164	124.99
170	122.75
153	127.39
183	130.77
216	493.95
217	311.77
186	336.41
199	130.18
237	128.04
182	125.26
198	123.05
202	123.98
205	325.71
239	290.5
255	286.62
212	133.63
245	122.35
281	120.42
310	127.82
252	126.23
282	124.87
255	280.52
307	122.88
289	125.4
310	398.72
332	140.27
354	126.13
374	230.95
329	124.57
363	120.06
367	449.59
336	123.2
341	124.89
348	236.75
353	122.42
386	123.48
374	337.63
429	124.07
404	317.18
411	121.92
428	402.16
401	223.64
392	127.3
455	213.36
437	215.93
444	306.15
456	301.14
501	203.8
520	357.34
519	126.01
540	199.42
526	123.45
554	199.44
480	208.4
509	362.36
547	413.66
527	193.98
596	120.82
624	249.28
587	259.52
634	184.12
616	122.17
629	251.33
674	184.26
665	182.46
588	122.48
621	253.7
680	178.29
624	122.2
687	237.93
709	122.9
758	173.68
758	277.91
770	173.72
780	167.78
812	218.84
826	315.98
800	121.91
812	120.58
878	213
894	167.16
821	272.48
904	248.32
960	202.31
964	201.5
976	205.03
914	206.28
937	200.73
929	203.28
919	289.64
944	240.8
897	117.6
914	158
1022	153.63
993	233.07
960	280.4
926	240.15
998	236.23
911	199.7
961	198.5
1030	188.06
1034	228.4
981	109.02
977	234.52
1083	257.83
988	310.76
1095	218.97
1158	282.64
1076	220.07
1153	145.58
1149	284.06
1157	175.68
1162	243.12
1154	211.13
1161	107.22
1149	211.15
1103	216.68
1094	218.43
1161	309.48
1175	139.25
1205	207.48
1223	203.7
1257	200.22
1186	172.34
1186	173.87
1137	141.62
1161	142.41
1214	139.06
1176	6974.93
1136	139.83
1208	170.17
1289	258.15
1216	169.36
1227	134.29
1253	132.35
1323	134.44
1280	135.68
1266	167.65
1253	133.58
1348	161.24
1354	130.59
1392	101.33
1340	251.61
1374	189.21
1302	224.44
1353	99.89
1336	128.41
1357	339.3
1269	132.19
1347	188.59
1382	189.37
1353	187.13
1339	128.78
1306	190.38
1337	160.24
1327	128.99
1277	131.13
1394	157.98
1378	188.95
1396	156.52
1351	187.55
1377	184.7
1359	188.15
1380	213.54
1384	127.4
1398	154.03
1405	184.51
1366	187.65
1456	101.44
1432	125.86
1492	126.28
1388	156.05
1414	213.07
1429	182.65
1437	210.76
1416	181.65
1365	157.68
1423	209.72
1436	98.62
1411	183.13
1521	125.14
1522	204.81
1478	232.05
1419	236.07
1397	98.91
1453	151.27
1381	181.71
1476	149.54
1436	2907.72
1366	188.09
1479	152.59
1453	154.43
1492	286.94
1444	154.17
1458	152.28
1457	123.53
1323	158.67
1441	207.11
1463	182.23
1471	152.95
1475	126.16
1473	180.17
1369	154.15
1409	123.93
1494	153.73
1546	227.51
1503	204.69
1519	96.43
1557	122.76
1456	155.81
1452	152.37
1417	98.7
1357	154.59
1366	96.8
1403	125.53
1504	124.4
1479	152.16
1461	150.16
1416	123.28
1409	182.96
1478	97.09
1452	127.74
1415	209.76
1395	181.23
1413	154.78
1528	173.55
1467	234.24
1441	263.57
1423	125.14
1369	185.66
1429	153.65
1420	158.46
1435	123.69
1449	125.96
1425	153.65
1493	150.65
1414	125.61
1402	128.45
1397	157.51
1462	153.44
1419	182.45
1405	95.61
1366	155.29
1374	243.21
1400	184.66
1310	191.57
1454	124.44
1410	126.39
1344	21142.11
1428	102.65
1348	160.78
1301	163.46
1412	183.2
1411	125.26
1321	248.62
1429	183.26
1380	214.83
1340	190.27
1299	97.9
1342	158.38
1305	160.05
1259	195.36
1282	160.81
1294	254.57
1245	195.72
1267	194.63
1326	159.14
1264	131.4
1346	101.36
1339	129.71
1310	191.58
1256	129.36
1227	162.93
1216	133.12
1259	196.39
1197	165.32
1156	169.99
1233	164.3
1245	131.71
1174	201.7
1174	132.54
1185	170.81
1194	134.89
1236	227.17
1221	133.75
1381	272.14
1246	99.74
1230	198.63
1324	101.43
1252	196.79
1256	225.58
1231	165.61
1279	192.15
1263	133.58
1229	164.1
1250	196.71
1300	99.89
1261	101.71
1231	135.57
1237	199.1
1136	206.6
1286	162.05
1159	134.33
1202	132.38
1130	274.97
1162	206.96
1278	162.86
1276	130.25
1200	13566.44
1260	226.83
1196	137.81
1255	164.69
1223	164.78
1242	135.63
1273	103.25
1201	202.26
1267	195.92
1227	134.07
1252	165.63
1177	202.78
1211	200.35
1281	101.56
1213	230.24
1149	237.31
1193	166.16
1212	136.12
1266	162.52
1264	161.11
1289	221.39
1158	168.63
1245	102.12
1268	196.55
1296	220.85
1283	255
1281	134.9
1249	288.69
1338	100.39
1261	98.77
1237	161.63
1236	164.59
1229	97.99
1216	132.61
1189	136.58
1328	129.43
1182	135.46
1236	162.9
1220	133.08
1157	167.61
1163	239.92
1256	197.02
1256	133.69
1163	99.67
1208	133.1
1211	167.91
1288	162.26
1231	359.39
1234	199.2
1213	134.67
1247	163.06
1195	201.47
1252	133.67
1124	135.03
1248	227.1
1161	133.53
1195	201.9
1167	168.41
1245	261.78
1185	138.14
1211	99.68
1285	162.6
1207	165.25
1227	100.24
1247	133.3
1237	130.64
1228	195.86
1227	100.19
1272	257.63
1281	192.22
1275	130.37
1235	227.33
1224	230.82
1232	132.81
1371	245.18
1349	189.05
1370	131.04
1277	99.68
1389	272.88
1317	162.76
1316	225.12
1310	158.83
1256	130.7
1253	162.16
1236	196.64
1239	98.41
1276	192.53
1231	131.73
1301	96.75
1314	158.08
1337	217.12
1328	190.97
1298	316.27
1360	216.7
1299	130.77
1300	317.48
1454	127.21
1425	183.42
1369	185.2
1391	157.36
1353	98.32
1411	153.01
1530	149.52
1358	185.99
1371	185.84
1408	97.83
1375	158.89
1476	151.11
1479	179.34
1379	125.38
1465	155.8
1410	244.71
1496	261.48
1440	104.04
1390	103.41
1448	131.35
1420	161.75
1396	190.72
1461	184.84
1459	156.31
1489	101.48
1518	130.6
1467	180.31
1480	206.97
1527	96.7
1557	150.18
1473	237.09
1522	177.63
1512	255.5
1496	148.6
1421	237.32
1430	152.02
1460	180.27
1443	210.36
1458	153.75
1491	149.54
1436	124.25
1487	97.26
1373	184.32
1447	124.92
1471	96
1472	180.03
1465	206.44
1409	126.57
1487	149.52
1425	125.09
1395	183.03
1444	154.14
1423	181.15
1509	230.96
1632	146.4
1540	123.58
1441	205.41
1524	148.13
1433	237.46
1496	179.94
1548	175
1512	152.38
1558	149.43
1439	206.97
1438	181.1
1508	126.55
1505	150.78
1479	180.4
1495	124.82
1536	202.34
1422	182.82
1529	150.92
1484	235.44
1453	178.63
1475	179.21
1528	255.97
1506	179.83
1444	127.18
1445	209.42
1552	200.44
1390	211.85
1550	147.51
1416	237.21
1499	122.94
1418	2948.38
1511	231.47
1488	152.4
1427	127.07
1479	210.78
1449	294.93
1448	126.29
1416	153.99
1413	213.52
1405	126.54
1462	153.18
1506	149.71
1502	123.82
1530	203.52
1478	204.88
1476	126.06
1460	129.7
1521	175.98
1503	178.39
1456	181.98
1498	206.04
1499	178.46
1581	122.79
1538	203.83
1604	96.5
1500	150.17
1548	122.92
1525	175.69
1461	123.75
1443	180.45
1429	154.5
1499	123.89
1454	150.38
1521	148.5
1499	150.73
1376	183.91
1467	100.51
1492	151.43
1421	155.77
1438	97.95
1414	126.07
1471	153.48
1498	206.33
1399	187.06
1445	125.56
1492	101.3
1393	214.45
1448	154.41
1426	182.14
1474	151.38
1354	158.77
1428	182.48
1421	129.46
1471	208.99
1442	97.5
1488	150.74
1402	155.06
1422	209.88
1487	151.36
1413	189.02
1442	5706.93
1457	135.15
1424	187.64
1446	186.52
1431	157.73
1404	128.56
1459	180.51
1338	161.04
1352	220.24
1407	217.27
1394	184.04
1361	158.07
1423	269.25
1380	130.44
1418	209.49
1488	179.75
1429	238.05
1404	97.93
1381	189.53
1396	156.98
1416	126.81
1325	161.53
1368	126.52
1373	158.33
1336	187.01
1380	214.15
1353	157.78
1329	251.5
1428	183.59
1254	291.65
1365	247.53
1327	160.21
1362	129.45
1379	186.43
1379	131.7
1351	247.88
1361	187.74
1268	230.58
1411	187.25
1372	248.39
1382	98.78
1395	244.05
1435	153.34
1428	181.77
1393	188.14
1439	154.49
1398	158.43
1383	157.23
1520	126.91
1431	211.86
1367	158.3
1387	130.79
1350	159.47
1343	103.28
1368	129.63
1281	131.27
1364	244.96
1369	188.13
1355	186.1
1320	190.76
1295	97.85
1292	131.46
1431	130.46
1271	165.28
1312	103.48
1349	159.96
1363	129.32
1399	218.69
1385	157.37
1469	156.13
1445	156.75
1397	213.9
1428	157.39
1392	215.09
1365	161.89
1380	218.48
1335	100.22
1386	186.29
1342	187.8
1395	99.55
1327	217.97
1245	197.51
1349	128.29
1385	186.29
1347	190.23
1407	186.13
1415	215.23
1289	130.48
1355	187.87
1341	220.19
1283	132.76
1353	219.2
1247	134.45
1254	165.76
1238	230.9
1256	164.83
1272	135.46
1229	163.82
1317	161.59
1274	287.9
1394	157.51
1340	131.01
1296	163.35
1234	163.78
1247	131.57
1226	166.45
1215	163.3
1327	193.07
1273	167.63
1263	134.61
1279	105.25
1248	135.96
1226	165.75
1225	167.25
1232	104.57
1164	135.59
1241	168.29
1169	203.65
1174	238.78
1187	206.57
1222	106.48
1080	214.6
1162	138.4
1139	175.52
1199	136.11
1249	297.77
1195	207.34
1210	104.42
1160	137.63
1118	102.31
1102	212.13
1130	104.91
1148	175
1119	246.93
1146	173.62
1131	174.33
1051	105.22
1087	180.33
1066	144.15
1046	183.88
1153	211.63
1173	142.37
1089	143.76
1139	144.26
1108	176.32
1084	196.29
1094	214.15
1021	268.81
1058	187.79
922	287.9
1022	145.67
997	188.33
1010	149.68
1062	220.05
1017	147.41
1081	107.11
1105	178.71
1039	147.08
1023	187.51
1027	147.63
1002	227.74
1022	147.17
1113	286.32
1036	144.89
1017	224.63
1031	341.93
1079	328.38
1032	149.24
988	149.18
984	191.93
987	106.66
983	192.44
1040	187.69
1063	147.44
999	314.4
954	153.53
973	148.43
948	149.79
982	235.41
1038	110.65
963	109.61
953	158.59
1012	309.59
1040	109.87
962	234.82
1027	266.76
908	199.04
912	113.94
985	111.63
1048	145.38
1019	191.69
973	150.34
1005	186.82
1003	227.03
1021	187.08
979	148
1004	105.56
1014	147.89
928	152.81
976	273.71
990	106.22
937	286.57
1010	189.79
938	158.68
924	243.83
1053	190.52
967	235.33
965	233.19
924	239.3
956	280.88
967	154.78
911	110.31
975	192.41
936	152.82
891	249.78
915	112.49
857	108.2
918	109.39
903	156.27
923	241.92
878	203.15
958	154.44
1005	192.8
974	113.89
910	160.06
881	226.77
915	111.58
844	159.87
930	157.33
794	161.49
861	252.88
887	155.65
898	291.19
846	257.88
827	307.36
813	261.96
859	159.14
849	206.7
803	214.35
817	213.63
734	11122.67
796	164.89
860	350.85
791	268.31
774	219.53
753	114.41
789	216.46
812	116.62
797	167.49
841	163.58
799	163.51
763	274.2
814	269.42
857	210.14
795	162.63
830	164.63
785	114.61
794	167.14
816	213.9
812	119.33
754	219.77
749	170.44
749	227.28
716	118.24
748	225.93
657	179.64
737	281.97
700	178.09
695	178.29
708	177.8
756	227.29
685	120.33
707	119.16
690	178.37
633	241.12
670	296.17
687	116.89
710	230.65
697	179.07
744	116.45
724	176.07
678	234.83
666	121.04
679	120.88
644	189.71
661	243.23
684	121.72
684	241.73
658	183.1
634	187.39
613	246.61
612	250.17
632	246.46
558	118.82
596	120.39
549	340.16
579	192.07
660	123
625	312.56
600	194.86
595	13704.83
562	265.67
592	188.31
575	263.85
551	191.56
539	303.65
508	124.73
559	266.1
521	272.13
556	122.33
563	121.55
558	190.73
555	196.88
513	277.63
549	196.18
526	195.69
497	122.23
583	123.59
530	277.76
482	122.64
569	193.67
473	207.6
528	275.81
538	121.34
570	193.71
506	121.87
494	369.76
502	199.6
472	124.73
475	123.81
494	201.48
443	124.97
475	291.9
506	284.32
522	202.81
454	211.34
506	120.43
423	218.97
427	313.88
428	121.87
446	126.44
433	126.23
469	123.5
441	133.38
433	222.06
382	332.85
393	225.85
424	221.14
423	124.69
367	129.81
364	242.64
364	233.09
415	124.32
389	123.79
375	449.5
396	126.92
414	228.11
422	318.9
387	122.97
354	123.73
342	127.11
360	124.42
318	121.21
332	132.94
342	129.8
322	126.87
304	121.61
345	119.89
337	123.63
349	126.92
334	124.6
322	376.87
309	122.77
330	366.72
350	235.77
304	123.32
313	128.1
278	271.85
279	126.84
300	122.71
278	413.06
305	261.06
261	433.36
292	130.8
280	266.8
267	279.55
215	313.52
258	126.34
236	121.51
244	287.86
253	126.44
201	131
225	128.48
218	130.76
149	122.99
228	121.35
183	126.97
210	117.59
202	327.94
189	136.46
193	131.4
204	120.85
208	124.78
186	338.84
210	317.68
191	129.73
197	128.02
180	119.49
181	117.64
196	123.54
186	119.58
177	352.06
151	123.68
197	123.36
141	122.93
153	125.69
145	120.99
133	120.83
130	427.15
155	132.85
147	124.29
132	128.48
140	118.56
143	124.71
138	127.87
129	430.48
145	396.9
153	125.76
143	130.27
112	123.38
140	124.21
135	127.27
154	382.92
168	131.76
154	127.52
146	396.42
109	120.5
120	125.26
118	119.69
106	499.16
111	484.44
106	128.62
121	125.54
125	121.22
130	132.98
136	441.44
120	155.88
118	138.34
106	120.77
103	523.61
92	125.36
96	543.27
88	121.66
94	123.01
113	127.02
109	124.46
115	124.2
91	568.48
95	126.82
90	124.07
111	130.86
130	124.56
89	121.61
125	135.31
101	125.18
107	128.65
80	128.7
103	122.77
67	130.57
85	595.18
106	128.8
98	129.51
119	132.81
81	126.43
86	128.83
102	125.44
103	514.78
113	130.7
97	121.6
109	128.25
112	6821913.8
145	116.36
123	448.03
155	121
147	128.99
142	131.6
86	600.37
158	383.43
116	133.07
116	143.85
97	127.22
117	134.06
109	138.58
95	552.93
97	137.89
102	132.48
105	129.75
113	129.81
90	145.44
72	148.42
81	135.63
88	130.99
90	146.88
97	556.73
95	142.02
103	152.98
87	139.08
98	136.76
79	128.49
76	140.08
75	127.71
93	129.83
81	131.12
97	148.53
59	150.86
49	157.41
76	659.76
80	132.66
58	129.66
65	133
99	541.41
61	1437.23
76	128.54
88	128.35
71	134.61
79	639.76
73	135.82
95	553.09
65	134.09
63	134.37
73	136.07
60	806.45
74	684.36
66	127.98
63	134.25
76	130.63
64	130.27
62	133.26
60	130.57
66	139.36
62	144.45
61	137.44
89	132.29
67	129.28
55	136.53
52	137.96
47	126.02
59	128.86
57	132.35
38	144
62	136.6
54	142.69
41	127.88
56	129.75
35	130.49
59	807.17
41	144.78
41	135.29
51	136.55
36	143.17
39	132.54
52	127.04
37	136.3
51	133.43
48	128.1
55	137.09
42	134.55
32	130.5
42	136.21
41	131.8
57	126.47
36	135.97
40	127.33
43	143.12
54	134.28
43	126.53
42	132.9
33	136.88
37	135.89
34	129.65
35	129.71
39	128.44
50	142.3
59	129.59
33	134.7
27	127.52
37	137.24
31	128.65
29	130.03
23	125.04
29	134.17
32	132.56
48	131.19
24	133
36	135.11
30	174.8
34	146
36	134.44
30	138.47
30	135.7
29	143.48
36	132.17
40	136.45
26	127.15
35	124.11
26	126.77
38	161.95
31	129.32
27	124.78
38	129.42
42	135.6
34	179.56
31	158.74
20	124.8
34	2477.71
42	135
45	128.42
43	1105.88
31	128.65
21	150.38
34	154.94
23	165.35
26	164.92
25	131.68
22	159.68
35	150.09
23	126.09
22	160.36
22	136.18
30	130.97
31	129.74
32	136.38
18	143.28
22	141.09
26	132.19
28	146.21
17	127.94
23	150.22
27	131.56
22	130.64
24	152.79
24	1795.25
12	124
38	153.95
24	127.67
21	134.95
20	145.4
33	1352.18
23	161.48
17	134
22	138.55
23	128.57
13	143.77
12	141.17
16	137.5
16	130.31
12	126.75
21	145
21	153.14
23	138.74
21	126.67
15	119.53
16	126.69
25	137.24
22	141.86
7	236.57
18	159.11
16	133.19
19	130.21
22	156.41
13	138.85
17	134.18
12	128.83
12	134.08
17	147.24
14	129.07
11	140.55
19	130.47
19	130
22	142.32
28	133.5
18	133.28
26	129.23
26	134.46
13	128.85
24	128.17
31	1424.45
26	138.08
26	142.85
4	229.75
13	143.85
23	149.35
27	137.22
20	138.9
19	129
11	136.82
12	135
12	155.42
7	125.43
19	142.16
8	142.75
11	154.18
13	126.08
19	138.89
11	149.09
10	127.6
10	138.8
27	129.44
12	137.33
17	134.47
16	135.44
12	127.83
18	2448.67
20	126.9
15	165.87
15	125.13
22	135.64
17	129.76
16	130.94
11	127.64
13	139.54
16	170.88
7	120.14
12	140.25
3	128
13	150.69
18	126.94
9	131.33
6	124.83
8	128.75
15	135.73
11	130.55
18	144.33
17	131.71
26	126.38
19	133.32
19	126.42
12	134.42
18	134.5
12	123.42
11	129.91
9	162.33
20	132.35
16	127
8	127
15	2788.93
26	1668.12
18	130.5
21	129.81
21	137.76
15	128.53
11	133.73
7	135.71
9	137.11
18	129.06
10	135.7
16	141.81
15	135.73
14	134.21
8	129.13
10	129.8
4	133
20	123
16	130.19
11	128.55
11	126.91
10	134.2
23	133.74
21	158.38
13	121.69
24	132.58
22	125.32
12	139.58
26	128.23
26	128.08
23	129.91
16	135
17	148.88
18	130.44
22	129.05
23	140.61
7	162.29
16	135.69
17	132.88
37	128.38
22	127.09
18	135.11
17	134.18
29	124.1
24	128.13
24	128.38
20	130.55
16	127.88
21	127.67
24	129.38
28	127.82
25	128.24
22	130.59
23	129
13	133.77
29	154.34
12	129.33
22	131.27
22	124.05
18	129.33
21	131.81
26	128.54
30	135.2
16	131.88
20	130
29	149.55
24	142
20	135.4
36	127.72
27	127.74
30	127.97
24	128.38
23	133.13
25	130.28
27	143.04
32	131.28
32	139.28
26	127.42
22	135.27
32	130.91
33	130.76
17	126.94
14	2989.36
21	124.05
18	137.33
28	127.54
27	126.26
37	127.65
24	125.38
29	159.14
42	137.26
46	134.67
39	133.41
34	129.88
34	130.32
31	130.84
36	127.69
56	130.07
62	132.47
54	125.67
51	126.9
51	131.59
38	130.45
39	141.05
30	128.27
46	131.63
37	130.89
27	135.3
39	129.51
63	127.38
57	826.53
50	929.08
46	140.72
65	751.09
84	135.27
60	127.62
52	127.13
57	134.58
77	126
58	128.81
61	130.08
62	132.13
63	122.27
77	127.22
65	131.23
62	130.24
73	133.37
89	137.1
92	135.79
119	463.08
73	140.84
104	124.18
97	131.75
85	125.13
105	128.67
105	125.38
120	459.04
112	139.32
117	123.57
90	133.4
113	128.54
142	139.65
124	126.77
127	124.69
105	505.72
117	125.62
139	126.28
162	371.95
174	122.71
152	119.28
163	132.28
177	353.11
143	124.39
174	126.18
165	124.54
148	118.75
184	560.01
187	122.02
211	123.47
195	328.99
218	127.39
171	590.5
229	300.58
212	123.74
190	124.3
249	284.29
256	130.02
256	125.32
258	287.58
233	297.6
250	289.32
282	551.73
269	271.59
280	127.17
320	251.73
290	266.98
323	251.29
311	130.21
304	263.8
297	260.99
312	121.97
292	131.38
330	131.22
314	124.32
336	119.03
334	124.96
341	123.5
368	121.57
338	120.99
317	252.61
326	122.46
384	118.72
384	228.29
383	120.27
403	123.36
338	120.33
363	343.88
356	121.05
365	353.92
360	234.03
390	225.7
418	219.4
420	313.4
423	224.96
453	297.41
441	128.42
446	302.42
491	365.1
491	284.46
478	286.89
440	214.47
491	282.11
469	207.19
493	365.2
500	118.38
525	7814.28
493	120.67
490	122.13
507	195.79
588	117.47
536	269.87
545	119.72
567	186.59
477	203
543	193.46
587	184.85
574	113.6
641	179.25
637	116.29
612	181.7
598	115.99
653	118.22
675	175.77
666	237.61
676	113.85
677	352.78
691	117.66
680	172.29
690	232.47
720	170.75
715	172.74
731	114.53
809	312.67
741	170.09
786	216.86
738	273.67
786	114.26
777	164.11
799	370.35
804	210.24
797	112.76
875	161.21
835	158.38
807	163.24
848	252.6
884	200.46
825	207.06
957	191.58
913	237.26
950	151.4
969	147.86
1016	189.09
1012	109.67
962	276.71
980	190.61
917	194.18
957	191.19
957	151.35
1014	264.27
987	149.95
1054	220
977	149.18
1013	186.09
1042	144.9
1010	107.75
1045	3971.64
1023	105.84
991	145.58
1047	178.78
1079	178.25
1051	295.95
949	189.51
1063	104.76
1051	141.21
1074	213.87
1071	141.39
1127	101.4
1134	139.89
1126	135.89
1213	298.99
1127	315.02
1163	103.7
1186	203.37
1157	168.25
1179	170.5
1178	100.39
1171	136.14
1210	199.12
1255	131.33
1135	171.23
1175	100.05
1179	136.75
1220	165.37
1204	100.87
1234	133.02
1159	170.49
1252	194.11
1221	100.71
1242	132.54
1281	160.41
1206	197.2
1274	130.28
1260	132.7
1271	161.97
1304	99.59
1249	164.54
1239	102.3
1251	133.08
1296	163.38
1270	161.68
1258	98.76
1249	130.78
1245	128.5
1271	97.22
1256	196.47
1290	129.26
1287	190.03
1313	99.62
1244	129.74
1177	169.38
1228	227.82
1224	131.25
1320	219.59
1295	193.08
1261	163.31
1386	5928.65
1318	162.46
1378	99.5
1325	128.65
1403	210.73
1338	98.63
1301	161.23
1286	128.7
1320	189.66
1324	219.83
1275	192.49
1377	302.51
1257	320.42
1320	187.49
1324	158.06
1265	128.99
1354	155.69
1250	163.23
1284	190.02
1300	188.72
1294	189.4
1367	158.86
1383	152.74
1356	157.74
1295	97.93
1275	160
1292	159.53
1345	97.53
1321	218.13
1321	128.61
1295	234.86
1296	253.16
1231	160.27
1292	221.89
1352	127.91
1301	159.66
1271	95.47
1243	161.35
1306	128.14
1303	127.06
1322	128.94
1298	161.95
1299	159.96
1227	162.68
1230	194.42
1242	258.21
1236	196.1
1325	129.67
1239	162.11
1267	227.03
1286	196.32
1283	224.29
1255	129.13
1303	158.61
1288	126.73
1279	99.9
1266	129.72
1301	160.4
1272	220.98
1332	187.69
1235	3372.42
1240	131.79
1262	256.66
1214	132.45
1196	166.43
1226	164.72
1223	162.82
1289	98.08
1239	97.74
1107	136.25
1213	163.84
1131	208.81
1166	172.18
1170	235.74
1251	100.56
1175	138.82
1196	236.76
1183	199.85
1199	297.95
1166	101.82
1186	165.54
1167	168.65
1179	134.03
1182	235.29
1129	134.72
1116	139.47
1092	139.63
1188	134.71
1206	200.39
1157	206.19
1154	171.88
1111	136.01
1091	174.09
1108	103.15
1087	134.65
1127	169.88
1150	133.28
1139	240.56
1134	203.97
1193	200.73
1153	169.45
1111	136.54
1153	172.24
1106	210.39
1193	100.56
1125	241
1047	217.75
1117	104.26
